#Pdb,P1,P2,Pk,Temperature,More
4CPA_II37,A,I,8.67778070526608,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
4CPA_IF37,A,I,8.823908740944319,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2ABZ_EC14_EC38,B,E,8.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA6,A,B,5.537602002101044,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA27,A,B,6.568636235841013,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BL42,A,B,7.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BL54,A,B,5.886056647693163,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BN68,A,B,6.522878745280337,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BL72,A,B,5.568636235841012,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BL74,A,B,4.779891911959945,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA24,A,B,6.698970004336019,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA39,A,B,6.823908740944319,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA51,A,B,5.3979400086720375,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA52,A,B,6.698970004336019,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA58,A,B,6.698970004336019,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BR6,A,B,6.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA8,A,B,4.560667306169737,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BR11,A,B,5.494850021680094,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BR27,A,B,6.327902142064283,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BR33,A,B,6.522878745280337,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XD3_BA44,A,B,6.327902142064283,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S1Q_AA41,A,B,2.705533773838407,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S1Q_AA42,A,B,3.0510982390297863,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S1Q_AA43,A,B,2.2941362877160807,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S1Q_AA44,A,B,2.489454989793388,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S1Q_AA73,A,B,2.9913998282380825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S1Q_AA86,A,B,2.6289321377282637,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1NCA_HQ31,N,LH,7.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1NCA_HD100,N,LH,7.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1NCA_HK101,N,LH,6.777283528852417,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1NCA_HQ102,N,LH,6.903089986991944,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1N8O_EL80,ABC,E,11.443697499232712,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1N8O_EK80,ABC,E,10.327902142064282,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1N8O_ER80,ABC,E,10.4089353929735,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BL32_BF170,A,B,2.8239087409443187,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BL32_BF170_BC158_BC165,A,B,6.823908740944319,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BL32_BF170_BC155_BC172,A,B,6.443697499232713,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BL32_BF170_BC31_BC171,A,B,3.3467874862246565,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BL32_BF170_BC160_BC165,A,B,2.795880017344075,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BL32_BC31,A,B,5.075720713938118,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MQ8_BF170_BC171,A,B,5.026872146400302,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AL285,A,F,10.795880017344075,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AI287,A,F,10.244125144327509,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AY287,A,F,11.102372908709558,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AG328,A,F,11.102372908709558,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AA327,A,F,11.3767507096021,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AN71,A,F,10.366531544420413,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AQ121,A,F,9.605548319173783,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AN69,A,F,8.10790539730952,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AR276,A,F,5.6777807052660805,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AN69_AQ121,A,F,7.142667503568732,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AQ121_AR276,A,F,5.070581074285707,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AN69_AR276,A,F,3.769551078621726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1MAH_AN69_AQ121_AR276,A,F,3.6289321377282637,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA7,A,B,4.767003889607846,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK9,A,B,5.280668713016273,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK10,A,B,6.30715308072277,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK14,A,B,5.647817481888637,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17,A,B,6.2335871528876,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA19,A,B,4.841637507904751,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA35,A,B,5.721246399047171,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA38,A,B,6.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK38,A,B,6.600326278518962,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA39,A,B,4.619788758288394,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK41,A,B,6.013676222949234,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK42,A,B,5.939302159646388,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA43,A,B,6.2335871528876,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA44,A,B,6.2335871528876,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK44,A,B,6.013676222949234,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK45,A,B,6.30715308072277,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK79,A,B,6.2335871528876,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK80,A,B,5.79317412396815,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK81,A,B,6.600326278518962,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK45,A,B,6.087246696328677,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK81,A,B,6.2335871528876,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK38_AK45,A,B,7.260427655549908,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK38_AK45_AK81,A,B,6.600326278518962,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK38_AK43_AK44,A,B,6.82102305270683,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK45_AK81,A,B,6.453457336521869,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA7,A,B,4.87942606879415,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK9,A,B,5.798602875679548,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK10,A,B,5.723538195826756,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK14,A,B,5.416801226031377,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17,A,B,6.3872161432802645,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA19,A,B,4.739928612014925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA35,A,B,5.522878745280337,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA38,A,B,6.136677139879544,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK38,A,B,6.508638306165727,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA39,A,B,4.847711655616943,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK41,A,B,6.568636235841013,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK42,A,B,6.130768280269024,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA43,A,B,5.91721462968355,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AA44,A,B,5.892790030352131,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK44,A,B,5.920818753952375,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK45,A,B,6.376750709602099,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK79,A,B,6.1249387366083,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK80,A,B,5.655607726314889,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK81,A,B,6.552841968657781,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK45,A,B,6.481486060122113,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK81,A,B,6.376750709602099,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK38_AK45,A,B,7.1487416512809245,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK17_AK38_AK45_AK81,A,B,7.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK38_AK43_AK44,A,B,6.853871964321762,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1LFD_AK45_AK81,A,B,6.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_AI62,A,B,6.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_AK13,A,B,6.292429823902063,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_AK64,A,B,5.522878745280337,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_AA13,A,B,6.050609993355088,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_AA64,A,B,5.022276394711152,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA3,A,B,4.8297382846050425,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA6,A,B,3.9829666607012197,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA8,A,B,5.052076380168273,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BN8,A,B,4.701146923590294,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA25,A,B,5.928117992693875,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA26,A,B,4.777283528852417,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA27,A,B,5.057991946977687,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA28,A,B,6.008773924307505,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BL28,A,B,3.207608310501746,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA29,A,B,5.16304326294045,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA31,A,B,5.275724130399211,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA53,A,B,5.863279432843593,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA94,A,B,5.570247719997592,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA95,A,B,5.072116589669293,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BQ95,A,B,4.97469413473523,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA23,A,B,5.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA38,A,B,5.692503962086787,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA51,A,B,5.375717904164332,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA55,A,B,5.950781977329818,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA86,A,B,5.484126156288321,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA88,A,B,5.528708288941061,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1KTZ_BA101,A,B,5.772113295386326,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA19_BA19,AB,C,8.686132779630846,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA20_BA20,AB,C,8.378823718224965,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA19_AA20_BA19_BA20,AB,C,7.663540266151471,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA38_BA38,AB,C,8.175874166083451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA39_BA39,AB,C,8.226945306635738,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA38_AA39_BA38_BA39,AB,C,7.06198090252379,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AD28_BD28,AB,C,9.032452023781138,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA77_BA77,AB,C,9.0268721464003,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA89_BA89,AB,C,9.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AD28_AA77_BD28_BA77,AB,C,9.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AD28_AA89_BD28_BA89,AB,C,9.088842391260023,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AD23_BD23,AB,C,9.175874166083451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA42_BA42,AB,C,9.213958789757445,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AR98_BR98,AB,C,8.978810700930062,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA19_AD23_BA19_BD23,AB,C,8.826813731587725,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AD23_AA42_BD23_BA42,AB,C,9.31069114087638,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA42_AR98_BA42_BR98,AB,C,9.143875555757699,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AF17_BF17,AB,C,8.55284196865778,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AP40_BP40,AB,C,5.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",1
1REW_AA42_BA42,AB,C,9.096910013008056,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AP42_BP42,AB,C,7.318758762624412,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AR58_BR58,AB,C,7.823908740944319,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_AA92_BA92,AB,C,8.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_CA55,AB,C,7.096910013008056,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_CR57_CT59_CI61_CP62_CH63_CQ64_CD67,AB,C,8.619788758288394,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJ9_CK57_CS59_CK61_CA62_CQ63_CL64_CT67,AB,C,9.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_CR57_CT59_CI61_CP62_CH63_CQ64_CD67_CT43_CL47_CG48_CL49,AB,C,8.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJ9_CT43_CL47_CG48_CL49,AB,C,8.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJA_CA43_CM47_CK48_CY49,AB,C,8.619788758288394,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJA_CK57_CS59_CK61_CA62_CQ63_CL64_CT67_CA43_CM47_CK48_CY49,AB,C,9.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1REW_CR57_CT59_CI61_CP62_CH63_CQ64_CD67_CT43_CL47_CG48_CL49_CH11_CE15_CT30_CM31,AB,C,8.309803919971486,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJ9_CT43_CL47_CG48_CL49_CH11_CE15_CT30_CM31,AB,C,8.309803919971486,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJA_CH11_CE15_CT30_CM31,AB,C,8.309803919971486,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJB_CG11_CD15_CA30_CI31,AB,C,8.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJB_CA43_CM47_CK48_CY49_CG11_CD15_CA30_CI31,AB,C,8.619788758288394,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
2QJB_CK57_CS59_CK61_CA62_CQ63_CL64_CT67_CA43_CM47_CK48_CY49_CG11_CD15_CA30_CI31,AB,C,9.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CA2,A,C,7.657577319177793,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CR2,A,C,7.638272163982407,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CA3,A,C,6.896196279044043,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CR3,A,C,7.180456064458132,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CP4,A,C,7.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CP6,A,C,6.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CA19,A,C,7.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CR19,A,C,7.346787486224656,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CA22,A,C,6.698970004336019,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CR22,A,C,6.102372908709558,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CA28,A,C,6.732828271596986,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CR28,A,C,6.795880017344075,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3BK3_CR37,A,C,6.6439741428068775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1XXM_CK74_CF142_CY143_AE79_AY80,A,C,8.321481620959887,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1S0W_CF142,A,C,8.321481620959887,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AS212,A,B,10.154901959985743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AK79,A,B,6.853871964321762,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA49,A,B,8.080921907623926,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142,A,B,7.481486060122113,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AS212_BA49,A,B,8.0268721464003,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AS212_BA142,A,B,7.259637310505756,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AK79_BA49,A,B,5.823908740944319,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AK79_BA142,A,B,6.619788758288394,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA49,A,B,6.835647144215563,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_BA49,A,B,6.962573502059376,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA105_BA49,A,B,7.150580586203101,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_AA105_BA49,A,B,7.363512103646634,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_BA49,A,B,7.350665141287858,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_BA49,A,B,7.026410376572743,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA209_BA49,A,B,7.866461091629782,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA105_BA49,A,B,7.245651664288981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_AA208_BA49,A,B,7.040481623027002,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_AA105_BA49,A,B,7.199282921717615,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA209_AA105_BA49,A,B,7.510041520575165,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_AA105_AA208_BA49,A,B,7.718966632752273,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA208_BA49,A,B,6.769551078621726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA209_AA208_BA49,A,B,6.675717544702307,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_AA105_AA217_BA49,A,B,7.0726296369609765,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_AA209_AA105_AA217_BA49,A,B,6.8996294548824375,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209,A,B,7.257274868695301,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA105,A,B,7.585026652029182,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_AA105,A,B,7.320572103387881,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217,A,B,7.183758700008217,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208,A,B,7.126679398184601,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA209,A,B,7.623423042943488,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA105,A,B,6.809668301829708,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_AA208,A,B,6.6307841425898575,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_AA105,A,B,6.714442690992226,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA209_AA105,A,B,6.928117992693875,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA209_AA105_AA208,A,B,6.809668301829708,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA208,A,B,6.164309428507575,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217_AA209_AA208,A,B,6.173925197299173,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_AA105_AA217,A,B,6.3260580013659125,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA208_AA209_AA105_AA217,A,B,6.121478204498794,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA49,A,B,7.00788851221305,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74,A,B,5.7121982700697735,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142,A,B,6.779891911959945,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA143,A,B,8.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142,A,B,4.764471553092451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA143,A,B,6.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_BA143,A,B,6.2373214362725635,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_BA143,A,B,5.465973893943865,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA79,A,B,7.1830961606243395,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_AA79,A,B,7.165579296318468,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_AA79,A,B,6.30715308072277,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA143_AA79,A,B,6.954677021213342,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_AA79,A,B,6.026872146400302,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA143_AA79,A,B,7.55129368009492,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_BA143_AA79,A,B,6.2020403562628035,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_BA143_AA79,A,B,6.570247719997592,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA80,A,B,8.44490555142168,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_AA80,A,B,5.886056647693163,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_AA80,A,B,7.812479279163537,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA143_AA80,A,B,7.533132379645891,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_AA80,A,B,4.818156412055227,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA143_AA80,A,B,5.8326826652518236,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_BA143_AA80,A,B,6.131943638176958,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_BA143_AA80,A,B,5.221125527997261,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA79_AA80,A,B,7.568636235841013,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_AA79_AA80,A,B,7.305394801066432,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_AA79_AA80,A,B,7.218244625347531,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA143_AA79_AA80,A,B,6.815308569182402,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_AA79_AA80,A,B,6.026872146400302,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA143_AA79_AA80,A,B,7.0254883072626715,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA142_BA143_AA79_AA80,A,B,6.2373214362725635,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_BA142_BA143_AA79_AA80,A,B,6.552841968657781,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_AA217,A,B,7.393618634889395,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA49_AA217,A,B,7.515700160653214,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1JTG_BA74_AA217,A,B,3.468521082957745,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
